Country,Date,GDP,Population,Internet Users,Inflation Rate,Unemployment Rate,Education Expenditure,Health Expenditure,Debt to GDP,Exports,Imports,Renewable Energy,Tourist Arrivals,R&D Expenditure,Agriculture Contribution,Manufacturing Contribution,Services Contribution,Political Stability
Italy,2002-10,1.65369E+12,58597852.38,33558126.05,2.660498588,7.156981359,4.651315932,9.549968277,110.6299039,2.13058E+11,2.01256E+11,6.802652979,9900385.287,3.342786179,13.72328029,11.76389349,65.1258681,-2.295344434
Germany,2001-02,3.53474E+12,82406253.35,70578218.25,3.085755141,8.086275597,7.443437149,11.07196701,68.17883793,7.14367E+11,8.05417E+11,9.593607448,12704683.29,1.957779149,13.26913316,11.84098682,74.62344756,-2.021869499
Germany,2004-04,4.06991E+12,83210648.86,67187305.2,-0.778488298,9.167092937,7.436488599,11.02323051,117.9323646,8.96249E+11,1.08151E+12,7.505599717,23088947.92,2.41808,18.68928974,22.52299794,63.42213791,-2.146119533
Russia,2010-07,1.72835E+12,142435507.6,101993160.6,1.383178716,6.389799275,7.637138142,12.25118332,113.7507911,2.48355E+11,2.58698E+11,12.59224674,41563958.84,2.583299771,16.6235401,26.27323987,76.56466078,-1.471124391
Japan,2014-11,3.66626E+12,120939325.4,122996750.5,-0.402324339,8.881726805,4.76671392,9.467366301,80.63564566,4.00077E+11,4.07665E+11,7.994860621,28714535.69,1.795556914,13.37733477,17.13316653,72.28784243,1.85095322
Qatar,2022-12,1.87987E+12,36752659.59,34666814.11,0.827837195,7.006871278,4.917315223,13.72949467,114.721123,3.32731E+11,3.269E+11,20.32277395,4532083.09,2.757349528,8.82197231,19.5306206,73.73276596,-1.946580549
China,2013-07,1.21755E+13,1430576865,777840339.3,-0.105471731,2.987887841,3.788092157,14.60751926,53.21949821,1.82138E+12,3.40461E+12,7.260639362,358617043.6,1.18022391,5.45641192,27.48612625,50.18036132,-0.159031635
Canada,2006-07,1.62081E+12,36792138.09,30552282.55,4.267824487,8.127557938,6.062305505,13.01117249,88.06253085,4.42095E+11,3.25619E+11,14.81244069,6671186.955,3.913035322,13.78176805,13.43652694,63.03402719,1.089983229
United Kingdom,2000-09,2.63502E+12,71355933.02,67988151.28,-0.573471698,3.383052534,3.79270721,6.551535249,113.5786634,5.04848E+11,4.84119E+11,23.8588963,18272657.54,1.786705461,1.898526548,12.84489928,75.80798572,-0.416117193
Netherlands,2005-06,1.30226E+12,16521059.49,16471949.87,4.998279261,3.124994182,6.081692178,13.34081635,114.4483805,2.07201E+11,1.5077E+11,5.959592327,2303925.545,1.457289783,7.907413345,27.95450891,56.97862656,0.414290822
Canada,2019-03,1.53227E+12,39697296.99,36705115.85,-0.672085288,3.033581251,5.485183418,9.833628459,81.36478407,3.2091E+11,2.64535E+11,25.84242435,11374721.88,1.944798307,13.89426135,17.5813217,54.70162489,-1.451675218
Indonesia,2009-07,1.40576E+12,266505406.1,171064233.2,-0.999327162,4.497373725,4.341327269,11.22578508,53.32351633,4.00085E+11,2.27904E+11,17.37345308,59632534.33,2.105674739,12.96760206,19.86878772,64.23022093,-1.581514277
Japan,2002-01,3.73416E+12,129664279.3,111728607.7,-0.744863156,5.146822066,2.093867159,8.577575929,104.6321644,9.70357E+11,6.56786E+11,20.5076953,26602882.66,2.300908777,11.26435589,22.47545335,63.2198098,2.22798881
Italy,2018-10,2.15088E+12,60389709.07,38248012.05,3.980310903,2.931378399,2.66514661,8.781784574,116.0557027,2.73678E+11,4.35664E+11,10.64075862,5337891.863,3.629017327,14.17597591,22.89225473,67.14834304,1.096711947
Russia,2016-09,1.7272E+12,147787038.6,110722563.6,1.525625771,4.444527718,6.117986248,6.446062886,79.23517548,4.00536E+11,4.9644E+11,8.302854256,11823505.87,3.180485448,3.420337486,23.68994803,51.84480906,-1.027560077
Netherlands,2022-02,1.17133E+12,17547333.02,17645267.95,-0.688536736,2.251918663,2.078237546,12.39269109,119.2976967,2.99915E+11,1.43871E+11,23.60229274,4095070.617,3.490865293,4.625839691,25.14633284,65.35144383,-0.489467182
Argantina,2019-09,1.27047E+12,17186635.74,17496860.32,1.134061366,4.469672764,3.969792099,9.187231587,76.86869994,2.1337E+11,1.43482E+11,19.22301034,4635677.793,1.306064284,8.977786494,22.29305423,63.82048861,0.204936009
Russia,2008-03,2.18895E+12,142308518.6,103817377.3,1.749394339,2.644549949,7.882612084,9.848621511,80.93711595,6.40494E+11,4.14825E+11,25.77492832,10205682.55,1.509714077,10.78970917,29.25901678,71.52224474,-1.636638152
United States,2005-01,2.08879E+13,335254703.6,327357568.6,3.114862227,6.103780041,7.073242435,14.49761162,118.5083443,6.19683E+12,3.91428E+12,23.84177944,77134201.8,1.091591763,11.57238056,22.43039449,53.83724835,2.169588092
UAE,2010-04,1.67575E+12,59404970.57,39810316.22,-0.824164491,3.791556385,4.093632345,13.89889651,108.3422324,1.92664E+11,3.75305E+11,28.04256492,6854442.117,2.462113407,10.26799649,28.22302055,58.16010642,-0.711566197
Egypt,2004-11,1.05102E+12,114881293.6,62366278.89,2.826205756,4.170280012,4.390235617,10.07585307,57.99771259,1.56813E+11,1.97102E+11,25.14356169,15912768.13,1.620811026,17.20697997,27.31957587,55.6379007,-0.450062537
Mexico,2000-04,2.08167E+12,123555363.2,86346954.63,-0.054336177,2.597400865,2.361043597,12.16774913,108.5424056,3.90827E+11,5.60886E+11,9.463715995,16353266.52,3.430497407,3.626753938,19.23062332,53.97280284,-1.300397553
Australia,2019-08,1.94189E+12,24537387.09,19557136.22,0.888628357,7.895609024,4.867498267,14.16949299,51.36357961,5.67629E+11,5.66267E+11,24.60852229,4338712.15,2.074736318,19.1559113,23.78178457,72.93194917,1.541200875
China,2004-02,1.40081E+13,1504688678,851386552.1,3.744295172,3.016429128,4.210200742,9.441539091,88.78469972,1.61214E+12,2.5089E+12,12.79596102,248997285.6,3.189591363,3.874601899,23.65039764,60.70961578,-0.967964342
China,2021-10,1.15771E+13,1449714890,895505044,2.745105757,6.283033783,5.732999812,8.541254009,79.73199888,2.05609E+12,2.50065E+12,27.11745008,243815371.8,2.215427664,13.87445622,13.96323994,76.7702814,1.284563747
Ghana,2006-04,2.988E+12,71122461.34,71863325.33,-0.536693687,4.221628539,6.124048014,10.42703468,63.62665034,8.16357E+11,8.75912E+11,14.69720391,14111617.26,2.062420193,4.925097148,27.96291606,62.64798168,-2.362588041
UAE,2017-09,1.90744E+12,58019154.27,37056357.45,0.061941948,8.936110958,5.643669859,12.92188596,97.68886299,4.81753E+11,3.49885E+11,19.83146314,8434883.814,3.1598511,6.900503271,16.6960998,74.83338723,-1.599260712
China,2016-11,1.36188E+13,1395759989,823957490.6,2.860080498,6.855819438,5.826085641,14.76560233,69.00003663,1.64502E+12,3.66319E+12,29.28144922,269281309.6,3.822237918,17.27200194,26.9554937,76.79624532,0.497169234
France,2000-05,2.78933E+12,70120530.7,57958248.98,2.896808753,3.533726604,2.272895079,7.533465186,105.5203527,8.13736E+11,4.06562E+11,15.60432551,6082721.105,3.41983294,10.13636262,26.03414196,71.97399492,-0.433756238
Japan,2017-01,3.47486E+12,131624328.4,114151523.6,-0.456516592,7.634978785,5.860784678,11.15791492,114.9765447,9.86171E+11,8.48893E+11,13.60023682,8986610.61,3.394332277,9.809851008,24.37561346,59.78911223,-2.229487481
Egypt,2000-01,8.31646E+11,111425158.6,55180361.6,3.560206687,4.923211406,6.379184182,8.097977356,77.90764104,1.41748E+11,1.10719E+11,14.09006717,21146074.31,1.633392927,13.55980505,12.47682126,63.27375799,-1.896890591
Netherlands,2007-12,1.07952E+12,17536811.71,16214112.72,2.222285891,7.443176674,2.10080766,14.26332515,87.90415953,3.17455E+11,1.34616E+11,13.92696051,1358211.121,2.155932568,2.692154578,13.52468806,53.38409866,0.404982801
South Korea,2016-07,1.86033E+12,52038295.47,52341396.13,4.485853291,3.364645693,7.100097245,13.66533837,81.77170493,2.29477E+11,2.07364E+11,20.99757562,9134007.758,3.316773218,16.7375114,11.66840599,59.61916346,-0.37454897
Egypt,2015-11,8.09823E+11,108969574.2,52939081.49,-0.701038882,3.746770258,6.052061914,8.348306728,106.1169148,1.17222E+11,1.63081E+11,25.4378253,18633511.03,3.997931056,11.19077222,14.00391142,72.14632211,0.515027375
Netherlands,2007-10,9.87116E+11,16515453.5,14211201.46,1.02111586,2.623784734,4.603810813,7.058808657,102.7801111,1.70725E+11,2.09531E+11,24.38737701,2178572.11,1.870009241,2.979749549,10.38025337,66.4064406,0.326284089
Mexico,2000-10,1.68009E+12,134049100.2,79702010.33,0.164141227,8.038132791,3.269570972,12.11761753,115.657335,4.1119E+11,4.38228E+11,24.69452957,20235258.37,1.474125546,4.949248674,28.6827102,52.40490267,-0.625794107
Italy,2000-09,1.73051E+12,57828675.98,36112480.37,4.2338774,9.361215691,6.107863505,12.15151808,115.6801928,3.07607E+11,5.10355E+11,12.63382272,8145797.312,3.281309416,14.58235342,17.4089417,51.43790405,0.671929057
Mexico,2015-09,2.08777E+12,125425034.7,88242452.03,2.436848655,3.733464664,4.35586129,7.012186216,82.27394984,4.06127E+11,5.39795E+11,23.57167981,24518478.36,2.640631423,14.10998625,12.96306109,67.57687419,2.051749352
Brazil,2012-07,1.48932E+12,201494951.1,127860745.6,3.477701351,8.925326648,2.02184515,11.93717415,71.1157665,2.65167E+11,4.23747E+11,22.17562961,37032254.07,2.460661496,11.66040835,14.66108347,70.52627354,-1.904878916
Russia,2006-11,1.74485E+12,145229974.2,116665183.1,-0.122678991,3.460819321,4.272153042,10.22404656,58.89351812,3.37313E+11,2.42943E+11,26.97656984,41216045.66,3.206817139,3.603462653,23.75281251,66.18295965,1.747416026
Egypt,2007-02,1.07034E+12,107737180.3,51805966.4,3.136246302,6.340585633,2.043175759,13.20386,57.13154485,2.43481E+11,2.43101E+11,11.51195272,5542092.912,3.077689631,19.81878491,21.05601892,76.88349274,1.430901307
United States,2016-12,2.37257E+13,337716826.9,309014042.4,4.669929208,9.144554835,2.594933022,8.146392073,65.00694797,5.55095E+12,6.42484E+12,28.70568174,100954631,3.588057218,7.468611126,14.0312849,58.18628754,0.991216729
Brazil,2007-02,2.1603E+12,222243815.9,146918723.8,0.378927368,5.218522451,6.971690956,11.30994467,59.86422311,4.42202E+11,5.7767E+11,5.624025437,35087057.12,1.353039863,9.969810295,10.71567322,65.89372813,2.213352302
France,2016-10,3.05626E+12,65017731.79,54510117.74,4.764324639,7.244865548,6.072172435,10.67743655,55.33460435,7.24464E+11,7.98709E+11,23.1974441,5100994.573,2.592960292,3.69685707,24.59596881,79.21699595,0.008867046
Australia,2007-01,1.59888E+12,24953029.83,21660447.8,1.740677472,3.665448637,4.984447529,14.93814626,111.7192428,4.04101E+11,4.30771E+11,14.31594394,2722026.975,1.622436776,3.960076658,18.01216768,74.70226729,1.070208303
China,2009-02,1.26392E+13,1491581371,904475108.3,2.006428199,7.673000373,5.450320807,13.23138829,63.19008331,2.32803E+12,3.09829E+12,23.37129724,176263415.6,2.322994477,5.761574908,22.90010138,79.27561636,-0.039969256
Russia,2013-02,1.87104E+12,151863388.9,118602455.6,3.625248137,2.5249751,2.08622677,12.20494127,85.46569209,4.86051E+11,2.54014E+11,25.40395643,32826208.82,1.762522047,18.29943311,29.39315866,63.79234156,-0.243496265
Ghana,2009-12,3.07407E+12,69366844.47,65622610.07,4.510836085,3.303620422,3.194330955,12.21678213,101.9124755,5.49372E+11,4.91153E+11,6.150399834,10176348.09,1.743267099,16.84705589,19.79010557,66.95237478,1.2147402
Germany,2015-10,4.09264E+12,79699949.48,75686224.93,-0.432229329,3.270259036,3.65936245,7.483220599,79.89241494,5.04335E+11,6.66222E+11,24.14278802,11908424.48,3.550649695,6.491113489,19.00788922,61.79102683,0.23390921
Germany,2021-03,3.37283E+12,87109863.32,72203206.4,0.053781779,7.574196844,6.722489712,9.080909368,101.7364153,6.24752E+11,8.22772E+11,25.25823516,19371986.82,2.094731579,2.410806057,17.9764634,59.27063995,1.600228295
Brazil,2018-03,1.69933E+12,212012870.4,144272713.5,4.815629044,6.840813607,7.192581401,10.38816148,66.24599252,2.82568E+11,3.54581E+11,15.91765644,53674575.52,1.255991409,5.605802332,28.90266452,69.36937859,1.496973062
United States,2006-06,1.90965E+13,337464156.3,322299798.2,4.657466935,2.458905817,2.310272855,11.36501827,96.60379625,3.60561E+12,5.53523E+12,27.15937368,51775451.3,2.673789503,16.57922234,22.11111865,55.86817885,-1.075314793
UAE,2021-12,1.64936E+12,60088011.52,34315879.77,3.40740035,9.7579212,5.930787103,12.24815945,61.44155486,3.46332E+11,4.21853E+11,26.44064766,17659798.45,3.239916708,11.89763003,26.29039285,57.7381284,1.863740572
Argantina,2016-08,9.44766E+11,17597224.89,17636062.18,4.549579582,9.207734479,3.970779943,10.1143299,106.3995769,2.39891E+11,2.46996E+11,10.82107323,4371294.683,1.304823145,10.19088771,11.1200298,63.59415815,-1.273517108
Australia,2002-02,1.82314E+12,23827450.73,19521792.16,-0.101719927,3.468898427,5.49177228,5.639892481,99.41977937,2.6728E+11,5.32351E+11,28.36425004,5551050.854,3.362323606,14.66372141,24.52886238,55.40464278,2.131676488
United States,2009-02,2.16119E+13,319950313.6,300474827.8,4.450951505,5.775496049,2.515673916,14.67566686,61.95771769,5.59411E+12,6.41517E+12,12.29658404,23946735.9,3.432468541,2.320284489,20.56383332,71.9179804,0.704621072
Qatar,2004-08,1.55722E+12,37301240.81,32984101.28,2.933386489,7.438533039,3.050688776,5.22755273,55.16591698,3.68525E+11,1.85272E+11,12.81147343,6999836.119,2.654635752,11.21496177,28.39411965,63.30943167,-1.670049303
Mexico,2009-01,1.49475E+12,129684289.8,90615419.48,2.121220427,4.923163526,4.094069531,5.665335887,87.53997263,3.94809E+11,3.74289E+11,13.85982108,35080699.17,1.447869497,16.85578356,27.43081203,73.89249874,2.227765539
Saudi Arabia,2020-09,1.48499E+12,212284919.7,137969672.6,4.618300119,6.021602876,4.95934875,11.37221194,61.96631372,3.29424E+11,2.58823E+11,18.54433652,59031444.09,3.951931718,3.581932017,18.52232945,55.9572704,1.299657434
Ghana,2018-08,2.61548E+12,68756601.18,62661156.19,1.706970247,2.462150886,4.815264885,10.10613298,106.0770349,4.75894E+11,4.05257E+11,28.55903703,9991919.944,1.352055265,16.60177045,12.43103176,64.37417386,1.857104587
Spain,2004-08,1.69491E+12,47264223.97,40806982.79,-0.690036719,9.784668568,2.040561298,10.19066011,65.40061515,4.69818E+11,4.78024E+11,11.37682658,13622531.95,3.112227695,18.09843716,23.21761842,79.56004786,-1.072422592
Russia,2021-11,1.53287E+12,143052822.1,103891909.4,-0.268976051,3.040439874,3.292089992,5.203172327,91.74526312,3.09988E+11,4.15994E+11,24.88898209,42122084.98,1.067833843,10.51287549,13.36814314,64.08513167,-1.581055432
Italy,2018-12,2.25271E+12,59590942.54,37696452.33,-0.32975324,6.603985171,6.970367592,13.91452192,71.19344474,6.3593E+11,4.44844E+11,11.1681467,11183030,3.064610086,2.564744,23.87116956,72.71589403,-0.345168758
India,2006-12,2.76004E+12,1399848879,760008948.4,0.659632314,2.372797169,6.122177215,9.110330713,114.0412714,4.02073E+11,3.17336E+11,22.13424198,400077028,2.678558982,9.934627401,14.74400366,53.04637158,1.687950575
South Korea,2016-10,1.45823E+12,50519678.49,51276139.52,1.77003243,4.786196829,3.639727873,9.899449469,90.97988574,1.68892E+11,2.93543E+11,7.24598553,6885644.897,2.487767146,9.678615191,11.25705623,59.1614433,-0.677784832
Saudi Arabia,2001-10,2.03286E+12,202338179,142696844.8,3.426705009,4.671325028,4.188496986,10.43073908,118.733933,2.26441E+11,4.06736E+11,14.30231829,45778743.9,1.166172851,7.736614835,10.02248569,65.43450813,-2.078885228
South Korea,2019-04,1.89732E+12,51622528.81,47029511.69,1.82386756,8.8725131,3.864885115,6.45237815,60.80966095,4.82868E+11,2.52318E+11,6.12435087,13605255.89,3.801633457,19.73946646,17.31017173,77.28406614,-1.728548097
UAE,2015-01,1.60552E+12,59078064.03,37801031.7,2.611244426,5.197999295,2.465886152,14.52022308,109.7809602,1.84805E+11,4.0219E+11,9.164083837,17185436.85,1.199520251,4.488253652,25.45377692,50.5123184,1.881896747
Saudi Arabia,2018-01,2.10587E+12,211399056.3,134862872.6,2.240781032,7.774311047,5.211248843,14.0047329,102.7103248,2.62801E+11,2.30001E+11,14.04253763,47778937.98,3.571197198,17.35235155,11.35844957,74.15847923,-1.06072278
Russia,2000-02,1.85734E+12,139944987.8,116841039,0.226452393,4.189939166,5.171096247,5.265026913,107.839653,3.5363E+11,3.16145E+11,16.00058545,40906146.71,2.477558968,15.30503139,10.30381726,72.66571247,-2.025843227
UAE,2004-09,2.32304E+12,58403809.54,34038661.65,3.848345194,8.277707409,6.758035131,13.08014808,74.17066692,6.73845E+11,6.49729E+11,8.192921742,3536402.735,3.753945948,5.081328522,24.82254728,69.86773083,1.124532424
India,2001-10,3.00907E+12,1384407114,665389345.6,1.088443362,7.177403795,7.014563983,10.94309105,80.6335358,3.74662E+11,3.1179E+11,7.193256853,92797723.58,1.494214955,18.17267138,13.01521789,55.79661883,0.563721393
Indonesia,2020-09,1.41704E+12,262287171.8,152947103.3,-0.945592124,8.718101955,4.192827009,6.111017118,91.84782513,2.54436E+11,2.00546E+11,21.45281339,40343012.42,2.173661958,17.24167586,27.97879494,71.25228887,2.151897428
Libia,2001-04,2.29651E+12,68245909.45,53483281.84,-0.041941757,9.985022387,7.028141326,7.530724421,71.0032647,6.70836E+11,3.77756E+11,18.4406561,19731129.65,2.000476834,2.840936054,25.94610439,54.5988112,0.983645768
Japan,2007-02,3.7461E+12,121851801,111182953.5,0.417146785,9.856288407,3.702914727,8.140452988,60.92870838,9.9597E+11,1.10471E+12,15.52154665,33280019.09,3.611290819,14.0022324,26.1475451,72.00030404,0.894967609
Saudi Arabia,2002-11,1.88786E+12,203041085.4,145153336.6,2.949532829,8.40994933,5.041929749,6.619541578,78.98885608,5.52125E+11,5.16479E+11,29.65402686,31470764.59,3.410142961,3.957750085,29.94256204,77.61252922,2.214661149
UAE,2005-06,2.10078E+12,58049425.76,35704944.62,3.03297572,8.492121722,5.260260499,11.14494801,100.9131935,3.6255E+11,2.29745E+11,12.394911,4620025.589,3.280373679,16.46520453,29.37436728,68.04618689,-0.118567787
Netherlands,2001-06,1.27731E+12,17354640.2,15067292.22,-0.571760631,6.33174934,4.092328883,11.12750768,94.63307752,2.13101E+11,2.45917E+11,27.07549063,4325146.383,3.042186914,17.3056544,24.73821107,71.52249338,-0.266541723
South Korea,2009-04,1.91996E+12,51775232.3,46375277.36,2.312932971,8.622778586,7.164122516,12.45080573,75.56928941,5.68122E+11,5.05618E+11,26.03618539,13596441.52,3.196323841,10.58142599,18.92179779,72.83346289,-0.07049495
France,2019-06,2.41544E+12,68872278.96,56141353.96,1.815521836,2.682979168,4.977347136,10.27310999,62.62448433,3.98483E+11,3.44008E+11,15.74918519,14426858.4,1.426324089,8.496932364,20.93196153,73.93249003,0.612247416
India,2000-12,2.77944E+12,1323433086,597459321.7,1.837538216,9.408689103,2.328236792,12.31691255,59.85544791,6.83286E+11,5.29991E+11,16.04699213,332699423.4,1.528004887,9.657148497,11.58015447,70.62669125,-1.487452906
Libia,2006-08,2.63331E+12,69662605.5,60027563.6,3.858487181,9.244121781,2.353081862,7.409859331,58.80957465,3.26843E+11,2.76683E+11,18.93711837,8535108.582,2.25752091,12.88886425,21.39173132,63.34464713,0.457825748
Qatar,2021-12,2.04988E+12,39692273.36,38263981.94,2.665670765,5.04021338,2.809763546,13.66986962,106.2130669,3.80138E+11,4.45018E+11,18.65721276,3063152.608,3.214402043,7.435437713,18.60561581,67.19226466,2.353509048
India,2017-02,2.34694E+12,1353530420,686764380.7,2.173133943,8.393461489,2.039643289,14.27877762,107.9968525,3.40178E+11,2.83258E+11,23.07367035,251991304.5,3.31436766,4.664117225,21.83857845,77.24547438,2.402652446
United Kingdom,2011-08,2.91471E+12,70505583.57,67631642.96,2.888717866,9.605758556,6.57269368,6.782159209,96.06405987,4.89226E+11,5.28486E+11,26.71629305,18563842.7,2.059862106,18.24265097,19.47562917,58.56008913,-2.280710107
Spain,2011-07,1.74845E+12,46908607.74,35833044.57,1.861523146,9.271982345,3.757027218,11.87322633,59.28913066,4.80223E+11,3.52778E+11,12.12743725,12343891.72,1.425893258,7.703346192,13.3788724,76.14225084,-0.310551595
Netherlands,2015-06,1.24519E+12,17686189.69,15285071.93,2.612290838,6.440953173,7.002427973,10.0480247,56.45412925,3.66698E+11,2.60867E+11,20.89941781,1114131.445,3.40320175,18.17407049,15.7970477,58.62301846,-1.481214948
Spain,2022-04,1.27753E+12,45251718.66,37474032.57,1.910697975,7.958062645,6.454701644,9.34478641,97.28363288,3.4748E+11,2.80304E+11,29.21065021,13503874.74,2.539646107,5.947908341,25.76084499,55.22266653,1.369603056
United States,2008-12,2.33411E+13,324313184.8,286017734.7,4.016405594,4.716599879,4.442147122,10.75243902,94.93262729,3.21534E+12,5.19022E+12,17.04088224,80322264.51,2.957019542,10.48857393,27.19159648,68.00688688,-0.156115876
Saudi Arabia,2010-11,1.62368E+12,204548076.2,152407444.9,-0.78513025,9.748713217,5.544276004,6.12963609,106.8268559,4.46724E+11,2.8188E+11,14.07993074,53519034.66,2.455720127,10.73079779,27.82087407,53.87592335,1.924578107
South Korea,2007-03,1.83464E+12,49890186.15,48513345.71,2.893812601,6.668849415,6.074282782,10.57929083,101.9298093,3.80462E+11,2.57962E+11,9.976748728,10607650.82,2.52536925,7.809520352,21.34737777,79.61074476,0.652266177
Indonesia,2004-04,1.50533E+12,278327588.4,167274168.6,-0.213349634,8.240915613,3.443251494,5.091109637,70.916866,2.9027E+11,2.31409E+11,7.336554836,31382518.4,1.241450634,11.18624479,23.7052852,71.39008625,1.449187879
France,2016-02,2.97438E+12,68648725.57,59128623.57,2.605057903,7.413360236,4.982103483,14.91468393,53.41156087,3.64978E+11,4.61236E+11,19.31525773,19273693.03,3.890458273,19.2720411,29.05942605,75.85643925,0.166302802
Libia,2003-09,2.19889E+12,69491533.3,58171000.88,1.249335217,3.532384715,3.560193793,12.09615464,110.3659051,3.85371E+11,5.1179E+11,23.29905658,12440016.73,2.197424538,12.4468439,21.27092211,59.61031725,-0.81652357
Ghana,2021-06,2.90694E+12,70976415.02,64589889.58,3.029912543,8.584974933,7.789706689,13.04548779,56.70341747,3.33248E+11,7.06838E+11,23.24706823,19149325.36,3.367545427,12.2295765,24.01844945,68.38810236,2.011199291
Saudi Arabia,2005-05,1.65427E+12,216692176,152034823.5,1.646797663,9.754886672,4.404427706,6.20559966,75.53692192,4.84581E+11,4.61753E+11,26.04621003,53085437.76,2.594666525,7.673910978,25.68946345,56.55267633,-0.282326363
India,2003-05,2.391E+12,1384390737,725827100.2,3.224969974,2.136039794,3.356453215,13.60395299,68.16633669,4.682E+11,7.11497E+11,19.92936625,262029657.8,2.735923722,4.411177339,23.76501457,50.70016544,-0.884147322
UAE,2018-09,1.65158E+12,59014936.22,36738792.63,1.261887825,2.165987141,5.755046067,8.055469188,119.8921857,4.62328E+11,3.26206E+11,14.20581829,3977425.027,1.004429026,16.17445766,19.84734943,59.55540035,0.34898148
Ghana,2017-02,2.69795E+12,65097281.72,60481742.15,-0.14661841,5.444565964,6.651557726,7.356126755,66.05707152,6.53433E+11,5.5959E+11,15.50715725,4051172.28,2.410770542,8.760744199,13.24299502,77.91610446,-0.466631226
Ghana,2013-02,3.36037E+12,67770468.69,65267403.94,1.309902609,8.26866212,3.859896749,9.532662693,79.70973205,6.27749E+11,7.57961E+11,24.68866389,10021942.57,2.885159659,2.225701628,11.43498921,53.19213464,-1.35952791
China,2002-03,1.50496E+13,1479244633,855924403.9,4.308070708,6.682667711,7.25914788,9.653639008,73.99664736,3.11585E+12,2.66469E+12,12.97135438,113388430.9,2.415829027,13.14282189,25.91491129,76.05565086,-1.651069223
Libia,2015-06,2.51935E+12,68450950.29,55045996.62,4.525801608,2.652612886,3.285210309,5.251650677,119.4222627,6.70019E+11,5.93792E+11,29.66653682,3697187.579,3.513583989,14.00825211,13.18480392,73.90136324,1.387300512
Egypt,2013-11,9.90244E+11,104877185.1,47258075.12,0.574425836,4.443157949,7.13138947,9.615640087,115.9013252,2.29246E+11,2.22717E+11,13.07001097,11320345.09,2.387470719,15.21926624,17.34433592,75.12589458,1.006725178
Australia,2002-10,1.8066E+12,24807127.48,23149405.46,2.8408233,6.542914296,4.60777506,8.480679122,112.6363607,3.31829E+11,3.90266E+11,17.30729518,4975499.35,1.643518141,19.67002945,17.64150273,58.00017978,-2.311327861
Argantina,2017-02,1.22011E+12,16620907.36,14756642.64,1.501262788,4.919167723,2.942547454,14.81192848,73.40745923,2.51387E+11,3.03279E+11,28.19341739,1450616.251,1.424856638,12.52204476,15.21459924,69.97460621,-1.706539888
France,2000-05,2.96203E+12,68487768.01,61582635.67,2.894129397,9.942297313,7.766804425,5.955245261,75.94958941,7.76004E+11,5.67566E+11,12.40487508,18637070.09,2.164169639,1.504113296,19.17541483,62.0972675,-1.402308835
Saudi Arabia,2019-04,1.56268E+12,213550622.5,147087835,-0.361086702,9.958447732,7.857450836,13.56030236,67.39166703,1.86118E+11,2.78218E+11,24.34063095,57169950.18,2.176423108,8.830052677,10.15879088,75.5264253,-0.611849003
Germany,2001-10,3.29846E+12,85942167.55,70587501.12,0.48350901,8.651063563,4.002990142,11.39315026,90.84135177,8.50219E+11,7.57381E+11,14.65245464,22439702.58,2.928832041,9.561706241,17.33005064,68.19971203,-2.402793886
Canada,2005-02,1.41178E+12,39179961.01,32384363.25,0.641775898,6.633768066,2.123808758,13.98948266,114.1432842,2.50811E+11,3.79733E+11,5.521859781,3142353.312,1.615990675,6.129415637,22.2165383,79.10205601,-1.717551742
United Kingdom,2021-03,3.00657E+12,69749896.62,66468720.82,3.909675698,6.793993779,6.488755449,14.32766767,69.05089491,5.70143E+11,8.46299E+11,17.14476407,3611416.366,1.132520904,2.909139537,18.15047766,61.44835833,0.592738935
Netherlands,2001-01,1.05549E+12,17323505.34,17879764.7,1.847585773,2.022328192,5.701902807,10.20100117,74.69242849,1.76179E+11,2.58876E+11,13.05819668,5081787.042,1.287142256,2.652548816,28.45126285,62.71663531,-0.094391086
United States,2014-10,1.98154E+13,333132846.8,272161890.7,3.195658464,7.184427478,5.480494226,8.743255757,76.57317046,5.42938E+12,2.11601E+12,24.01724362,32471619.23,3.314986967,10.2746458,17.21744557,58.54427087,-0.078626963
Indonesia,2016-05,1.43996E+12,276808990.2,192580595.4,2.72938249,6.697814361,4.254856871,8.242753839,87.03734753,1.47856E+11,3.09919E+11,13.33473374,67512543.18,1.411459874,14.73091295,18.92617232,62.62826758,-2.273158832
Canada,2007-10,2.0292E+12,36146491.75,30547381.88,3.714981837,5.249937916,2.884872183,6.735130039,58.35302814,2.20756E+11,6.05414E+11,17.18937045,4214714.863,2.557524954,8.026123478,26.2933114,68.00585637,1.651719117
Argantina,2021-12,9.32958E+11,16888076.25,16513652.06,-0.910883588,9.148134392,4.098660179,7.025051487,71.6005691,1.30204E+11,93954575557,6.257039858,1589529.763,3.003383918,1.018616399,23.94374063,54.27192016,0.035182222
Australia,2002-08,1.83457E+12,24766163.83,21394953.11,3.998676654,3.15591872,5.523690068,5.339878613,77.90293546,4.96691E+11,4.49489E+11,24.63279655,3838643.311,2.431200059,16.96455771,20.12372715,67.79623778,1.712577582
India,2002-02,2.60272E+12,1392081539,655075734.5,-0.757874597,2.830730208,4.813147283,13.88723352,83.41774013,3.25967E+11,3.3446E+11,20.51622639,368460853.7,1.960532627,11.44957519,27.84682707,53.97458305,-1.717467326
